Timestamp,Value
2024-12-09 20:26:58,15.733395296995923
2024-12-09 20:26:59,99.45388002216706
2024-12-09 20:26:59,71.60122901142307
2024-12-09 20:26:59,2.710657150102813
2024-12-09 20:26:59,13.204049898904714
2024-12-09 20:26:59,64.88408760049063
2024-12-09 20:27:00,89.29892127700026
2024-12-09 20:27:00,0.9140911343980651
2024-12-09 20:27:00,47.28956598917738
2024-12-09 20:27:00,65.04716901509937
2024-12-09 20:27:00,83.69741652461362
2024-12-09 20:27:01,9.303619735696856
2024-12-09 20:27:01,52.14569998660228
2024-12-09 20:27:01,63.58692772220238
2024-12-09 20:27:01,27.746937131971873
2024-12-09 20:27:01,17.672844234131503
2024-12-09 20:27:02,93.6380689325716
2024-12-09 20:27:02,57.45205245422442
2024-12-09 20:27:02,97.38069130510776
2024-12-09 20:27:02,2.1979795528618395
2024-12-09 20:27:02,96.01226802922103
2024-12-09 20:27:03,41.914537845009804
2024-12-09 20:27:03,4.7657387526446
2024-12-09 20:27:03,45.334849938608876
2024-12-09 20:27:03,53.812772281680765
2024-12-09 20:27:03,82.07476024015506
2024-12-09 20:27:04,38.10653628463254
2024-12-09 20:27:04,2.06374588615319
2024-12-09 20:27:04,67.21767579942538
2024-12-09 20:27:04,88.31996903609793
2024-12-09 20:27:04,90.99448055383091
2024-12-09 20:27:05,19.277344383470506
2024-12-09 20:27:05,41.37495317715169
2024-12-09 20:27:05,34.63423072884593
2024-12-09 20:27:05,49.83972180995996
2024-12-09 20:27:05,34.80677489725335
2024-12-09 20:27:06,82.57238890244815
2024-12-09 20:27:06,38.381110111945105
2024-12-09 20:27:06,34.09384391785378
2024-12-09 20:27:06,76.20815539852963
2024-12-09 20:27:06,95.95360883749852
2024-12-09 20:27:07,27.12053448596825
2024-12-09 20:27:07,13.976544954741755
2024-12-09 20:27:07,31.402038310439274
2024-12-09 20:27:07,22.185846562625265
2024-12-09 20:27:07,4.658820366808913
2024-12-09 20:27:08,84.5186828572838
2024-12-09 20:27:08,28.835802004068633
2024-12-09 20:27:08,61.9846849546324
2024-12-09 20:27:08,95.29180055841708
2024-12-09 20:27:08,95.58153025885433
2024-12-09 20:27:09,11.394079126961387
2024-12-09 20:27:09,71.0450723316123
2024-12-09 20:27:09,77.803863239614
2024-12-09 20:27:09,59.57356088392929
2024-12-09 20:27:09,95.99510181273175
2024-12-09 20:27:10,84.9603814113548
2024-12-09 20:27:10,65.97947771048052
2024-12-09 20:27:10,88.97213160418688
2024-12-09 20:27:10,33.67031536398106
2024-12-09 20:27:10,56.785843684822936
2024-12-09 20:27:11,34.63843125868284
2024-12-09 20:27:11,36.309476022251474
2024-12-09 20:27:11,85.73396629565352
