Timestamp,Value
2024-12-09 20:22:02,17.648488043534538
2024-12-09 20:22:02,4.460726222665212
2024-12-09 20:22:02,12.07954816054757
2024-12-09 20:22:02,4.057627608178094
2024-12-09 20:22:02,5.283844447713104
2024-12-09 20:22:02,11.33574398917565
2024-12-09 20:22:02,22.0492078741677
2024-12-09 20:22:02,83.59317193057969
2024-12-09 20:22:02,30.164509924710494
2024-12-09 20:22:02,96.94167611961947
2024-12-09 20:22:02,65.54856613246747
2024-12-09 20:22:02,9.577237633447233
2024-12-09 20:22:02,98.25944678945359
2024-12-09 20:22:03,22.515763260484956
2024-12-09 20:22:03,90.32918934045604
2024-12-09 20:22:03,48.62332702314037
2024-12-09 20:22:03,42.23710983992882
2024-12-09 20:22:03,68.07013216694465
2024-12-09 20:22:03,35.053950237505404
2024-12-09 20:22:03,12.836194947511038
2024-12-09 20:22:03,32.43856873382484
2024-12-09 20:22:03,4.58924266598677
2024-12-09 20:22:03,81.13743517960047
2024-12-09 20:22:03,42.13172706251138
2024-12-09 20:22:03,91.5703417378828
2024-12-09 20:22:03,52.00595607175945
2024-12-09 20:22:03,20.897210970352575
2024-12-09 20:22:03,15.727634190580385
2024-12-09 20:22:03,18.760140142884595
2024-12-09 20:22:03,62.87878051469094
2024-12-09 20:22:03,46.341913930427204
2024-12-09 20:22:03,12.471978974474208
2024-12-09 20:22:04,13.955165666257862
2024-12-09 20:22:04,22.507954465305456
2024-12-09 20:22:04,89.55044691980774
2024-12-09 20:22:04,24.878895744712427
2024-12-09 20:22:04,49.25141550568315
2024-12-09 20:22:04,79.05400054883029
2024-12-09 20:22:04,95.56508288337272
2024-12-09 20:22:04,23.89984883622932
2024-12-09 20:22:04,79.5131971907647
2024-12-09 20:22:04,40.70237209414289
2024-12-09 20:22:04,76.54938853648433
2024-12-09 20:22:04,30.329043069496244
2024-12-09 20:22:04,71.0554673460891
2024-12-09 20:22:04,75.0906581473194
2024-12-09 20:22:04,34.02936090999618
2024-12-09 20:22:04,90.76485641045203
2024-12-09 20:22:04,10.773191557585516
2024-12-09 20:22:04,64.3612382959894
2024-12-09 20:22:04,87.96636979125668
2024-12-09 20:22:04,62.739140590028974
2024-12-09 20:22:05,27.706717051788953
2024-12-09 20:22:05,22.578167202768697
2024-12-09 20:22:05,23.987979900511146
2024-12-09 20:22:05,48.829954862413786
2024-12-09 20:22:05,7.274032268051467
2024-12-09 20:22:05,5.118803239836556
2024-12-09 20:22:05,96.52605788891022
2024-12-09 20:22:05,77.41088546798586
2024-12-09 20:22:05,52.373544367899996
2024-12-09 20:22:05,41.348765816627356
2024-12-09 20:22:05,18.92893311117043
2024-12-09 20:22:05,19.785537377551123
2024-12-09 20:22:05,36.163487678374906
2024-12-09 20:22:05,11.024829049142982
2024-12-09 20:22:05,38.45584384796192
2024-12-09 20:22:05,49.36148903303711
2024-12-09 20:22:05,31.23402007824476
2024-12-09 20:22:05,57.259129514237515
2024-12-09 20:22:05,64.28935752934186
2024-12-09 20:22:05,28.901447266892266
2024-12-09 20:22:06,36.945611919356224
2024-12-09 20:22:06,26.703992444701885
2024-12-09 20:22:06,0.620277091872623
2024-12-09 20:22:06,70.94031103100119
2024-12-09 20:22:06,7.3675875048797135
2024-12-09 20:22:06,80.70029761053726
2024-12-09 20:22:06,71.96225848137637
2024-12-09 20:22:06,88.58332911186614
2024-12-09 20:22:06,81.81041098239442
2024-12-09 20:22:06,18.09874509059203
2024-12-09 20:22:06,47.72388110734778
