Timestamp,Value
2024-12-09 20:23:25,44.50590646319807
2024-12-09 20:23:25,96.8663780488792
2024-12-09 20:23:25,24.41461538715585
2024-12-09 20:23:25,37.8500544861896
2024-12-09 20:23:26,30.989258778619057
2024-12-09 20:23:26,94.67687878439376
2024-12-09 20:23:26,32.859273477327335
2024-12-09 20:23:26,76.32473065285717
2024-12-09 20:23:26,49.55216196474469
2024-12-09 20:23:26,90.52001273081372
2024-12-09 20:23:26,35.38427626433821
2024-12-09 20:23:26,51.588604351532005
2024-12-09 20:23:26,78.29832534597752
2024-12-09 20:23:26,79.29993315121628
2024-12-09 20:23:27,62.35511135375813
2024-12-09 20:23:27,90.07082819705407
2024-12-09 20:23:27,32.04679366465519
2024-12-09 20:23:27,13.751440363669698
2024-12-09 20:23:27,99.67859503193878
2024-12-09 20:23:27,44.18662943497339
2024-12-09 20:23:27,9.327771100707583
2024-12-09 20:23:27,77.66531722927985
2024-12-09 20:23:27,35.89132461030231
2024-12-09 20:23:27,36.124347564714974
2024-12-09 20:23:28,33.28988856997612
2024-12-09 20:23:28,70.50384239105453
2024-12-09 20:23:28,51.48241625138051
2024-12-09 20:23:28,82.5107637076666
2024-12-09 20:23:28,41.062241002553094
2024-12-09 20:23:28,33.37181070876797
2024-12-09 20:23:28,30.259505028318223
2024-12-09 20:23:28,95.62987857459304
2024-12-09 20:23:28,23.20013127510506
2024-12-09 20:23:28,54.445752961682544
2024-12-09 20:23:29,13.74479096222635
2024-12-09 20:23:29,14.283250324924257
2024-12-09 20:23:29,52.010709096831455
2024-12-09 20:23:29,71.32228855474882
2024-12-09 20:23:29,53.73254855820229
2024-12-09 20:23:29,35.058356019381456
2024-12-09 20:23:29,89.20920105887132
2024-12-09 20:23:29,14.917219514688995
2024-12-09 20:23:29,34.84933055844613
2024-12-09 20:23:30,49.03893487178203
2024-12-09 20:23:30,6.834019354189936
2024-12-09 20:23:30,53.595568327748126
2024-12-09 20:23:30,52.8537989372872
2024-12-09 20:23:30,61.960608818660276
2024-12-09 20:23:30,8.621861347053162
2024-12-09 20:23:30,93.97808145974292
2024-12-09 20:23:30,56.795215929145684
2024-12-09 20:23:30,84.64667538151076
2024-12-09 20:23:30,2.56576856623818
2024-12-09 20:23:31,22.22169278821886
2024-12-09 20:23:31,53.929924880399426
2024-12-09 20:23:31,54.701419138986886
