Unix Timestamp,Value
1733841607.5478103,-1.18e-05
1733841607.5554197,7.11
1733841607.657214,3.9e-06
1733841607.6618505,1.57e-05
1733841607.7638679,-1.4400000000000001e-05
1733841607.7638679,2e-06
1733841607.8675518,-1.57e-05
1733841607.8675518,7e-07
1733841607.9705832,-3.3e-06
1733841607.9721227,1.84e-05
1733841608.076704,1.18e-05
1733841608.076704,1.38e-05
1733841608.1820574,2.62e-05
1733841608.1820574,1.38e-05
1733841608.286171,-1.18e-05
1733841608.286171,7e-07
1733841608.389327,-2.3e-05
1733841608.389327,1.9e-05
1733841608.4923522,-6.6e-06
1733841608.513216,-1.71e-05
1733841608.6165473,-1.2999999999999998e-06
1733841608.6165473,3.9e-06
1733841608.7193837,7.9e-06
1733841608.7193837,4.13e-05
1733841608.8229792,-1.5100000000000001e-05
1733841608.824588,8.5e-06
1733841608.9269073,-1.64e-05
1733841608.9269073,-1.5100000000000001e-05
1733841609.0607467,-2.0300000000000002e-05
1733841609.074629,-2.62e-05
1733841609.109194,-3.87e-05
1733841609.109194,-1.31e-05
1733841609.2183418,-4.72e-05
1733841609.2183418,2.95e-05
1733841609.321634,-3.15e-05
1733841609.321634,1.84e-05
1733841609.4249413,-2e-06
1733841609.4249413,1.12e-05
1733841609.5277195,-5.9e-06
1733841609.5277195,2.36e-05
1733841609.6303978,-6.6e-06
1733841609.6303978,3.9e-06
1733841609.7337205,1.71e-05
1733841609.7337205,-4.6e-06
1733841609.8413138,-1.2999999999999998e-06
1733841609.8413138,-1.57e-05
1733841609.944162,0.0
1733841609.9452648,-1.71e-05
1733841610.076539,-6.6e-06
1733841610.0851452,9.2e-06
1733841610.1872869,-1.25e-05
1733841610.1872869,4.460000000000001e-05
1733841610.2976918,4.6e-06
1733841610.2976918,4.6e-06
1733841610.305213,-1.2999999999999998e-06
1733841610.313831,-2.82e-05
1733841610.4175675,1.4400000000000001e-05
1733841610.4197116,2.5999999999999997e-06
1733841610.528402,1.71e-05
1733841610.528402,-3.6099999999999997e-05
1733841610.631389,9.2e-06
1733841610.631389,1.2999999999999998e-06
1733841610.7348413,-2e-06
1733841610.7348413,2.69e-05
1733841610.837483,-4.6e-06
1733841610.837483,3.35e-05
1733841610.9408185,1.71e-05
1733841610.9408185,1.31e-05
1733841611.0481153,-7e-07
1733841611.0481153,2.5600000000000002e-05
1733841611.1531677,1.5100000000000001e-05
1733841611.1531677,3.48e-05
1733841611.2582653,5.199999999999999e-06
1733841611.2582653,4.66e-05
1733841611.3665068,5.9e-06
1733841611.3665068,4.9199999999999997e-05
1733841611.4711478,-3.9e-06
1733841611.4727511,2.49e-05
1733841611.575214,-2.76e-05
1733841611.5892584,-1.31e-05
1733841611.6916392,-5.9e-06
1733841611.6933637,1.05e-05
1733841611.8161933,9.2e-06
1733841611.8217456,5.58e-05
1733841611.9303095,-3.54e-05
1733841611.9379194,5.38e-05
1733841611.9379194,-0.00019810000000000002
1733841611.9379194,0.000103
1733841612.0442626,-6.3e-05
1733841612.0924132,4.66e-05
1733841612.2060726,0.0006835
1733841612.2150874,5.199999999999999e-06
1733841612.3211887,0.0006553
1733841612.3211887,2.49e-05
1733841612.430902,0.0005248
1733841612.484075,-2.1e-05
1733841612.491632,0.0008121000000000001
1733841612.491632,-4.79e-05
1733841612.6058285,0.0009617
1733841612.6147351,9.8e-06
1733841612.7940123,0.003503
1733841612.7940123,2.62e-05
1733841612.802581,0.0035916
1733841612.805237,-2.5999999999999997e-06
1733841613.0025907,0.0034990999999999998
1733841613.0035534,2.62e-05
1733841613.0057013,0.0034368
1733841613.0057013,2.62e-05
1733841613.2468758,0.0038756000000000003
1733841613.2468758,2.89e-05
1733841613.2548933,0.0042935000000000004
1733841613.2548933,8.070000000000001e-05
1733841613.392697,0.0030602000000000003
1733841613.4014258,1.38e-05
1733841613.4014258,0.0002611
1733841613.4014258,2.0300000000000002e-05
1733841613.5095503,-0.006396
1733841613.5095503,5.44e-05
1733841613.6159024,-0.010482199999999999
1733841613.6159024,4.26e-05
1733841613.7252622,-0.011024
1733841613.7252622,6.23e-05
1733841613.8290923,-0.0111395
1733841613.8313246,5.77e-05
1733841613.9336169,-0.0125761
1733841613.9364176,3.0200000000000002e-05
1733841614.0380125,-0.0154999
1733841614.0674062,1.4400000000000001e-05
1733841614.1787863,-0.0163986
1733841614.1787863,2.62e-05
1733841614.2839081,-0.017777499999999998
1733841614.2839081,-1.31e-05
1733841614.3880043,-0.0191137
1733841614.3880043,2e-06
1733841614.3940198,-0.0193171
1733841614.3940198,2.2300000000000003e-05
1733841614.4977412,-0.0207551
1733841614.4977412,3.28e-05
1733841614.600951,-0.0259951
1733841614.600951,3.0200000000000002e-05
1733841614.7053413,-0.032675800000000005
1733841614.710909,8.5e-06
1733841614.816763,-0.0332203
1733841614.816763,1.38e-05
1733841614.9221263,-0.023970099999999998
1733841614.9221263,4e-05
1733841615.0265727,-0.0148944
1733841615.0265727,3.0200000000000002e-05
1733841615.1341321,-0.008803499999999999
1733841615.1373048,-9.2e-06
1733841615.2390857,0.0022153
1733841615.2407432,-1.97e-05
1733841615.3443174,0.0015218999999999999
1733841615.3463671,-1.77e-05
1733841615.4480374,0.0007537
1733841615.4480374,-1.9e-05
1733841615.5530088,0.0007846
1733841615.5536227,1.25e-05
1733841615.6582143,0.000698
1733841615.670481,2.5999999999999997e-06
1733841615.7727258,0.0010148
1733841615.7727258,2.5999999999999997e-06
1733841615.876683,0.0010883
1733841615.8781962,7.2000000000000005e-06
1733841615.9807017,0.0008036
1733841615.9807017,5.64e-05
1733841616.0878313,0.0006691
1733841616.101347,3.4099999999999995e-05
1733841616.2043087,0.00038510000000000004
1733841616.2098203,7e-07
1733841616.3110206,9.25e-05
1733841616.3110206,4.4000000000000006e-05
1733841616.4162583,0.0001909
1733841616.4162583,8e-05
1733841616.52087,0.0007708
1733841616.52087,6.36e-05
1733841616.6249652,0.0010404
1733841616.6249652,4.4000000000000006e-05
1733841616.7292995,0.0006547
1733841616.7292995,3.6099999999999997e-05
1733841616.8334036,0.0006075
1733841616.8334036,4.07e-05
1733841616.9376025,0.0006527
1733841616.9404016,4.72e-05
1733841617.0483124,0.0005425
1733841617.0483124,3.0799999999999996e-05
1733841617.0483124,0.0007026000000000001
1733841617.0483124,5.3099999999999996e-05
1733841617.1563916,0.0008062
1733841617.1563916,3.28e-05
1733841617.2977083,0.0005294
1733841617.3048556,2.16e-05
1733841617.4071667,0.0002998
1733841617.4108326,4.989999999999999e-05
1733841617.5122764,0.000881
1733841617.5122764,1.18e-05
1733841617.6162207,0.0021681
1733841617.6162207,-1.9e-05
1733841617.720746,0.0031324
1733841617.720746,2.5600000000000002e-05
1733841617.8244805,0.0033279
1733841617.8244805,2.82e-05
1733841617.9281192,0.0034984
1733841617.9281192,9.2e-06
1733841618.0321224,0.0042351
1733841618.033187,-0.000101
1733841618.1634984,0.0081514
1733841618.1668756,-0.0002676
1733841618.2690203,0.014356500000000001
1733841618.2690203,-1.38e-05
1733841618.373349,0.015951200000000002
1733841618.373349,0.00010630000000000001
1733841618.4791853,0.0167699
1733841618.4807224,7.54e-05
1733841618.4807224,0.0178818
1733841618.4920044,8.59e-05
1733841618.6016462,0.0171405
1733841618.6040735,7.81e-05
1733841618.7063518,0.0182669
1733841618.7073624,5.3099999999999996e-05
1733841618.8095977,0.0189635
1733841618.8164241,4.13e-05
1733841618.9183896,0.0183252
1733841618.9183896,4.5900000000000004e-05
1733841619.0239298,0.018390200000000002
1733841619.0239298,6.63e-05
1733841619.1679783,0.0164885
1733841619.1717882,8.53e-05
1733841619.2746835,0.008747
1733841619.2746835,8e-05
1733841619.3804107,0.0043499
1733841619.3818648,7.219999999999999e-05
1733841619.4845057,0.0035463
1733841619.4845057,7.81e-05
1733841619.5882542,0.0035142000000000003
1733841619.601515,5.3099999999999996e-05
1733841619.7035475,0.0035161
1733841619.7035475,4e-05
1733841619.7125697,0.0034839999999999997
1733841619.7140307,5.9699999999999994e-05
1733841619.8175497,0.0034604
1733841619.819345,8.070000000000001e-05
1733841619.9205642,0.003261
1733841619.9205642,4e-05
1733841620.0260952,0.0024823000000000002
1733841620.0260952,4.2e-05
1733841620.1370084,0.0018079
1733841620.1410456,5.77e-05
1733841620.243766,0.001575
1733841620.2478595,9.180000000000001e-05
1733841620.352955,0.0015947000000000001
1733841620.352955,0.0001004
1733841620.4582047,0.0008803
1733841620.459813,9.12e-05
1733841620.5618205,-0.00012529999999999998
1733841620.5618205,7.41e-05
1733841620.6877346,-0.0003123
1733841620.697802,8.86e-05
1733841620.803037,0.00011740000000000001
1733841620.8050518,6.69e-05
1733841620.9082925,0.0005202
1733841620.9118025,2.76e-05
1733841621.0144384,0.0007065000000000001
1733841621.0144384,3.54e-05
1733841621.1684115,-7.08e-05
1733841621.1797464,6.76e-05
1733841621.1847076,0.000511
1733841621.1867695,5.1200000000000004e-05
1733841621.2896137,0.0010607
1733841621.291494,8.2e-05
1733841621.3986886,0.0007478
1733841621.4016714,8.4e-05
1733841621.5186565,0.0008043
1733841621.5205667,7.74e-05
1733841621.623343,0.000839
1733841621.623343,7.68e-05
1733841621.726941,0.0008108
1733841621.726941,9.51e-05
1733841621.8657265,0.0008173999999999999
1733841621.8670943,0.0001437
1733841621.8670943,0.0007951
1733841621.8670943,0.000143
1733841621.9728403,0.0007997
1733841621.9746401,0.0001246
1733841622.0766196,0.0008167000000000001
1733841622.0778263,7.28e-05
1733841622.1793795,0.0008252
1733841622.1821225,5.3099999999999996e-05
1733841622.3170369,0.000841
1733841622.327459,7.609999999999999e-05
1733841622.4300594,0.0008357000000000001
1733841622.4325824,7.54e-05
1733841622.534413,0.0008022999999999999
1733841622.534413,7.68e-05
1733841622.6415172,0.0008043
1733841622.6415172,0.00022239999999999998
1733841622.7592387,0.0007911
1733841622.7592387,0.0010496
1733841622.8656929,0.0008016
1733841622.8656929,0.0006605999999999999
1733841622.9702003,0.0008633
1733841622.9702003,-0.0001273
1733841623.0737684,0.0008416
1733841623.0801802,0.0007124
1733841623.2030623,0.0008298
1733841623.2059443,0.0012129
1733841623.2076406,0.0008397000000000001
1733841623.2101574,0.0014589
1733841623.3120818,0.0008613
1733841623.3120818,0.0008843
1733841623.4168422,0.0008489
1733841623.4168422,-0.001331
1733841623.5452752,0.0008554000000000001
1733841623.5611572,-0.0065901
1733841623.701511,0.0008397000000000001
1733841623.70843,-0.0098786
1733841623.7094398,0.0008403
1733841623.7121444,-0.0112779
1733841623.813038,0.0008219999999999999
1733841623.8155222,-0.014407000000000001
1733841623.9170985,0.0008128
1733841623.9170985,-0.0175912
1733841624.0211115,0.0008115
1733841624.0211115,-0.0182636
1733841624.2181807,0.0008265999999999999
1733841624.2223902,-0.0197658
1733841624.22512,0.0008226
1733841624.22512,-0.0225728
1733841624.328475,0.0008252
1733841624.3312395,-0.0230045
1733841624.4325528,0.00082
1733841624.4325528,-0.0238415
1733841624.5364454,0.0008207
1733841624.5364454,-0.0254277
1733841624.642879,0.0008219999999999999
1733841624.642879,-0.02553
1733841624.758098,0.0008167000000000001
1733841624.7620802,-0.0211447
1733841624.8632884,0.0008147
1733841624.8632884,-0.009541500000000001
1733841624.966982,0.0007976999999999999
1733841624.966982,0.004157699999999999
1733841625.0711534,0.0008161
1733841625.0711534,0.0035265999999999995
1733841625.2150538,0.0008456
1733841625.2150538,0.0033810000000000003
1733841625.3194969,0.0008587
1733841625.3256402,0.0029238
1733841625.4299664,0.0008908000000000001
1733841625.435583,0.0023137
1733841625.4411056,0.0008554000000000001
1733841625.4411056,0.0017161000000000001
1733841625.544274,0.0008298
1733841625.544274,0.0008731
1733841625.6493707,0.0008207
1733841625.6493707,-0.0008914999999999999
1733841625.7538168,0.0008403
1733841625.7548308,-0.0044168
1733841625.856825,0.0008456
1733841625.856825,-0.0079225
1733841625.9683142,0.0008376999999999999
1733841625.9690273,-0.0114773
1733841626.0713143,0.0008482
1733841626.0713143,-0.0147566
1733841626.217953,0.0008646
1733841626.217953,-0.0174764
1733841626.3219619,0.0008436
1733841626.3270705,-0.0209407
1733841626.4291613,0.000843
1733841626.4291613,-0.0270808
1733841626.535025,0.0008219999999999999
1733841626.53996,-0.0331002
1733841626.6424828,0.0008161
1733841626.6445985,-0.0371287
1733841626.7636194,0.0008246000000000001
1733841626.7649686,-0.0384997
1733841626.7689834,0.0008594000000000001
1733841626.7689834,-0.034904199999999996
1733841626.872636,0.0008462
1733841626.8754408,-0.028525299999999996
1733841626.9768238,0.0008161
1733841626.9778342,-0.0211631
1733841627.0807977,0.0008102
1733841627.0807977,-0.008517400000000001
1733841627.21442,0.0008219999999999999
1733841627.2164497,-0.0039012
1733841627.3211837,0.0008272
1733841627.3211837,-0.0006068
1733841627.4245658,0.0008397000000000001
1733841627.4256864,0.0009117999999999999
1733841627.5357618,0.0008449
1733841627.5357618,0.0013796
1733841627.6479945,0.0008128
1733841627.6479945,0.0009702
1733841627.7621415,0.0008233
1733841627.7642317,0.0004002
1733841627.8662238,0.0008469
1733841627.8662238,9.32e-05
1733841627.9694564,0.0008397000000000001
1733841627.9694564,7.939999999999999e-05
1733841628.072655,0.0008403
1733841628.072655,0.0004946
1733841628.182555,0.0008397000000000001
1733841628.2295983,0.0006475000000000001
1733841628.2433562,0.0008436
1733841628.246361,0.000452
1733841628.3584237,0.0008311
1733841628.3630311,0.0002847
1733841628.4652183,0.0008416
1733841628.4652183,0.0001076
1733841628.5690827,0.0008535
1733841628.5690827,9.05e-05
1733841628.6727018,0.0008397000000000001
1733841628.6747203,0.00019810000000000002
1733841628.8229344,0.0008397000000000001
1733841628.8249333,0.0002165
1733841628.827478,0.0008606999999999999
1733841628.830788,0.0002309
1733841628.9352138,0.0008541
1733841628.938426,3.0200000000000002e-05
1733841629.0396893,0.0008330999999999999
1733841629.0396893,-0.0001752
1733841629.1435254,0.0008376999999999999
1733841629.1824074,-0.00019290000000000003
1733841629.28658,0.0008292
1733841629.2888143,-0.0001561
1733841629.3901727,0.0008541
1733841629.3901727,6.6e-06
1733841629.4948597,0.0008626
1733841629.4969747,-4.72e-05
1733841629.599764,0.0008659
1733841629.6013293,-0.00015810000000000002
1733841629.70252,0.0008311
1733841629.70252,-0.0002552
1733841629.8071444,0.0008403
1733841629.8091817,-0.0002565
1733841629.9101686,0.0008292
1733841629.9101686,-0.0001961
1733841630.0133004,0.0008535
